Process_ID,Timestamp,Tool_Type,Wafer_ID,Chamber_Temperature,Gas_Flow_Rate,RF_Power,Etch_Depth,Rotation_Speed,Vacuum_Pressure,Stage_Alignment_Error,Vibration_Level,UV_Exposure_Intensity,Particle_Count,Defect,Join_Status
P1522,2025-01-07 08:09:00,Etching,WAF47206,74.28339466,51.03268504,266.2673368,348.0501265,1804.171887,0.548397208,0.616984509,0.01429419,127.1171725,321,0,Joining
P1386,2025-01-07 08:09:00,Deposition,WAF55692,78.02966047,49.44625676,324.5948642,539.4944703,1902.339101,0.575707606,2.576955443,0.013606935,97.66381633,856,0,Joining
P1013,2025-01-07 08:10:00,Etching,WAF67198,76.36822994,61.0684061,251.1317627,538.8053329,1468.432516,0.620897286,1.19201067,0.00882687,121.1216525,606,0,Joining
P1892,2025-01-07 08:10:00,Etching,WAF66153,77.54095327,49.93724767,288.9418603,325.5626629,1499.061883,0.493795874,3.123889766,0.005829823,133.2316918,593,0,Joining
P1839,2025-01-07 08:10:00,Deposition,WAF33814,79.03530281,57.26208422,270.5076801,573.6170344,1396.481967,0.423434501,2.225710662,0.012214787,118.6317915,463,0,Joining
P1546,2025-01-07 08:10:00,Lithography,WAF40571,75.7122588,53.07403093,296.3940673,586.9024824,1686.133851,0.50539958,1.093569123,0.01032955,114.0205941,330,0,Joining
P1882,2025-01-07 08:11:00,Etching,WAF86230,67.46159581,68.08300871,382.5385115,672.9934625,1552.301463,0.450159063,2.853982408,0.011710727,124.8780799,423,0,Joining
P1656,2025-01-07 08:11:00,Lithography,WAF23292,73.83679282,61.85076267,405.3767788,728.3725357,1708.863359,0.538668655,1.330526408,0.016291104,129.5725745,723,0,Joining
P1957,2025-01-07 08:11:00,Etching,WAF57631,74.32867163,57.24950354,194.6394913,453.2070038,1519.98844,0.472737681,2.385054448,0.005229841,120.8237679,683,0,Joining
P1870,2025-01-07 08:11:00,Deposition,WAF15778,81.30730402,41.81112513,304.8188874,512.66813,1416.361775,0.474138579,0.854755586,0.015882288,98.50404592,833,0,Joining
P1515,2025-01-07 08:11:00,Lithography,WAF45059,87.19667139,45.57349304,361.2796636,375.0641327,1395.65491,0.508896882,3.179420077,0.002122056,134.1471917,744,0,Joining
P1734,2025-01-07 08:11:00,Etching,WAF82944,72.20339011,38.24537616,286.2929801,434.088758,1349.639455,0.445498619,3.854084824,0.011992649,121.5027921,965,1,Non-Joining
P1937,2025-01-07 08:11:00,Deposition,WAF14866,83.45825204,62.10719204,292.474404,600.8989492,1543.840856,0.507882651,1.764210818,0.012213396,105.8536966,149,0,Joining
P1894,2025-01-07 08:12:00,Lithography,WAF40496,66.84743561,52.48005538,317.3235961,478.3354133,1268.603944,0.479650583,2.313099149,0.007410661,107.780407,657,0,Joining
P1391,2025-01-07 08:12:00,Lithography,WAF42078,72.51818435,62.44450609,259.4381571,406.4387444,1622.112053,0.475273373,2.159743938,0.005501074,141.9067969,529,0,Joining
P1196,2025-01-07 08:12:00,Etching,WAF75827,83.21912965,37.37566907,333.8702477,519.1244869,1601.929758,0.560670192,1.918844841,0.00932319,118.1642907,569,0,Joining
P1849,2025-01-07 08:12:00,Lithography,WAF34104,71.43234432,59.67768788,346.9800687,585.3261689,1423.350773,0.389786216,2.527450651,0.000713411,95.442692,548,1,Non-Joining
P1446,2025-01-07 08:12:00,Lithography,WAF70763,76.51696188,47.03097419,343.0249151,365.8635679,1519.26671,0.52517564,1.823478707,0.010175801,155.9459456,960,0,Joining
P1211,2025-01-07 08:13:00,Lithography,WAF42206,63.4030093,65.60953026,338.9106241,332.1842618,1525.417271,0.554826171,3.009851459,0.010636998,135.6795968,110,1,Non-Joining
P1525,2025-01-07 08:13:00,Deposition,WAF36710,75.76517299,26.39458509,220.4482793,453.9776263,1368.063119,0.483314299,0.504253448,0.011406104,95.44634864,295,0,Joining
P1437,2025-01-07 08:13:00,Etching,WAF57470,80.84505463,37.61478527,282.7396579,562.9230432,1572.928312,0.542528117,2.042589809,0.003703583,95.34335856,817,0,Joining
P1803,2025-01-07 08:13:00,Deposition,WAF22842,73.27525342,37.0395076,236.1498558,604.6554168,1814.739793,0.421213558,1.81548419,0.006080906,121.56183,244,0,Joining
P1459,2025-01-07 08:13:00,Deposition,WAF17426,68.75806094,46.90075779,325.8932264,454.193646,1209.439529,0.575008955,0.998941666,0.007931203,138.155176,999,0,Joining
P1761,2025-01-07 08:13:00,Lithography,WAF61761,78.941824,45.92579074,343.6581854,378.7385641,1247.864775,0.462135469,2.852653893,0.010260411,119.5072678,840,0,Joining
P1476,2025-01-07 08:13:00,Etching,WAF99579,65.86544848,49.01150839,204.1603009,499.626813,1542.07433,0.48540624,2.209954651,0.017079103,98.77193515,370,0,Joining
P1001,2025-01-07 08:13:00,Deposition,WAF88807,79.03714925,50.20123416,304.0821856,401.0875407,1561.371109,0.551219242,0.936505666,0.005696526,137.7350238,821,0,Joining
P1007,2025-01-07 08:13:00,Lithography,WAF65596,75.76840882,47.3745579,366.9652892,682.8021251,1609.171988,0.481318162,1.486765426,0.018507703,93.38685294,541,0,Joining
P1873,2025-01-07 08:13:00,Etching,WAF12976,78.79013689,36.6785018,279.4807428,297.7414622,1383.021612,0.508532005,2.423724869,0.016317016,131.6604587,631,1,Non-Joining
P1134,2025-01-07 08:14:00,Lithography,WAF32474,76.2438558,45.39188793,318.8288989,503.1439536,1476.64927,0.480421715,2.190823172,0.007798157,117.1336439,604,0,Joining
P1019,2025-01-07 08:14:00,Etching,WAF15521,81.78592123,54.215897,362.3768573,576.4463993,1113.212494,0.469687715,3.424549461,0.013282635,136.6103961,423,1,Non-Joining
P1305,2025-01-07 08:14:00,Etching,WAF56215,75.68770915,60.78663716,277.0728789,668.5347266,1714.893557,0.468975448,1.41148351,0.011845865,109.9399453,985,1,Non-Joining
P1854,2025-01-07 08:14:00,Deposition,WAF92331,80.18216178,33.85163228,393.3049812,568.7423435,1737.640265,0.500606733,1.350338328,0.009771514,109.480843,622,1,Non-Joining
P1700,2025-01-07 08:14:00,Lithography,WAF58296,74.2058382,33.18170433,281.0311382,415.3905284,1844.290668,0.530456099,0.81071032,0.002857463,132.7050918,570,0,Joining
P1128,2025-01-07 08:14:00,Lithography,WAF20687,77.84317292,36.61948724,332.7509091,509.6155142,1491.794256,0.50079845,2.400744477,0.013133256,102.0964626,580,0,Joining
P1293,2025-01-07 08:14:00,Etching,WAF98484,76.27618978,53.02654431,327.7411749,468.0906254,1744.405576,0.509730823,0.415396056,0.014060958,107.3977887,703,1,Non-Joining
P1904,2025-01-07 08:14:00,Lithography,WAF36507,80.58614999,24.15872081,312.9087289,596.8275954,1713.763849,0.472725387,1.068095717,0.00751194,89.9194802,634,1,Non-Joining
P1711,2025-01-07 08:15:00,Lithography,WAF99860,74.28436801,46.59852409,167.5156858,444.4328516,1887.327373,0.458349066,2.857402774,0.009177649,118.1511193,187,0,Joining
P1445,2025-01-07 08:15:00,Deposition,WAF43712,80.28129227,58.07082893,296.852629,632.3178427,1217.894816,0.505404832,-0.110410139,0.010491814,100.7012817,966,0,Joining
P1562,2025-01-07 08:15:00,Deposition,WAF85045,74.76910394,41.87581593,263.3767807,689.8057259,1361.932515,0.428032639,2.940749441,0.001933773,126.8258798,215,0,Joining
P1119,2025-01-07 08:15:00,Etching,WAF57659,67.78293468,46.77757312,337.6175838,451.7991815,1635.60012,0.496760114,2.889358564,0.000854161,139.164951,831,0,Joining
P1374,2025-01-07 08:15:00,Lithography,WAF66342,73.61291284,52.58905594,254.7901596,409.7841668,1584.44976,0.473150435,2.017795102,0.011531772,99.21324331,261,0,Joining
P1293,2025-01-07 08:15:00,Lithography,WAF52012,69.0956703,53.88942031,269.5636433,559.6490343,1664.095754,0.460375384,2.142797071,0.001223321,119.3706011,729,0,Joining
P1247,2025-01-07 08:15:00,Deposition,WAF52634,73.15291414,40.84357027,365.203557,534.6197379,1506.137379,0.493625571,2.282026437,0.001985566,117.6734674,610,0,Joining
P1265,2025-01-07 08:15:00,Deposition,WAF55532,73.1836823,50.50821023,318.8498013,336.9828665,1170.12686,0.502158839,1.237260331,-0.00138723,131.8560944,440,0,Joining
P1852,2025-01-07 08:15:00,Deposition,WAF21369,78.31901789,55.0272506,317.2869197,541.7188973,1549.485818,0.552376631,0.703961073,0.008870942,125.4176546,652,0,Joining
P1241,2025-01-07 08:15:00,Lithography,WAF33265,68.50592571,50.96209042,342.5458567,760.0673739,1699.83002,0.489051693,1.477385589,0.014007823,114.396351,634,0,Joining
P1085,2025-01-07 08:15:00,Lithography,WAF97638,83.81587465,57.6136619,261.6371087,521.3822624,989.0907336,0.428328826,1.946811477,0.012207993,142.37011,755,0,Joining
P1282,2025-01-07 08:16:00,Deposition,WAF16180,71.67332098,49.69771841,296.5572549,525.9147096,1283.158226,0.562638491,0.486073535,0.004365037,126.82368,557,0,Joining
P1038,2025-01-07 08:16:00,Lithography,WAF96700,72.39228411,30.71203447,423.052489,628.9585711,1386.082242,0.576306423,1.699020007,0.006619496,125.2743048,897,0,Joining
P1381,2025-01-07 08:16:00,Lithography,WAF88754,78.49061803,46.5498428,318.1740268,493.978961,1848.420003,0.460777306,2.173493818,0.00888364,131.0414709,817,0,Joining
P1951,2025-01-07 08:16:00,Lithography,WAF47703,76.53016641,34.84043046,230.8788816,671.7332651,1486.558336,0.43993441,1.442749685,0.01025856,127.0390888,127,0,Joining
P1297,2025-01-07 08:16:00,Deposition,WAF30826,83.55329336,56.22145019,253.1925552,467.3707908,1612.677078,0.50712416,1.124826614,0.011071486,135.9858645,313,1,Non-Joining
P1179,2025-01-07 08:16:00,Etching,WAF72288,83.85441104,47.30266816,248.1781317,545.2690736,1749.264895,0.501602523,3.488929858,0.005891061,132.4412776,840,0,Joining
P1800,2025-01-07 08:16:00,Etching,WAF39730,83.52064815,55.24016212,274.9644237,244.7694149,1442.573102,0.483307229,1.309634004,0.012840391,94.91128793,757,0,Joining
P1971,2025-01-07 08:16:00,Etching,WAF29750,77.9299209,66.58508917,228.5654518,460.3591361,1706.760117,0.483989247,2.905010636,0.009445,102.5001258,695,1,Non-Joining
P1056,2025-01-07 08:16:00,Deposition,WAF29329,73.9510092,44.68389407,258.0438796,562.9904258,1681.891281,0.461428842,2.152874974,0.010248669,120.8653241,904,0,Joining
P1755,2025-01-07 08:16:00,Lithography,WAF12684,73.46702738,40.37142895,267.3502101,451.3249688,1264.953409,0.473302547,1.578808981,0.012649936,109.0983052,545,0,Joining
P1442,2025-01-07 08:16:00,Lithography,WAF12665,69.28862673,57.08068785,339.8377183,574.0742514,1493.430035,0.56094097,0.816549313,0.015117954,124.9182299,108,0,Joining
P1231,2025-01-07 08:17:00,Etching,WAF14137,77.45420813,39.33275182,342.8076594,727.4511776,1397.899976,0.462609333,2.00749022,0.0088645,106.3625812,958,0,Joining
P1745,2025-01-07 08:17:00,Lithography,WAF66068,85.38398293,41.83518693,300.6913877,372.9973815,1958.245182,0.455048365,1.303480283,0.005897282,143.028697,435,0,Joining
P1056,2025-01-07 08:17:00,Deposition,WAF36250,71.97165809,62.85285212,264.0103232,427.8541802,1459.545108,0.486850968,2.215990711,0.012753651,139.472916,729,0,Joining
P1793,2025-01-07 08:17:00,Lithography,WAF28113,73.32649266,30.04986515,292.7090285,304.7717618,1094.055642,0.399028967,2.652968386,0.014364126,128.7273262,921,1,Non-Joining
P1257,2025-01-07 08:17:00,Deposition,WAF44482,70.81665611,35.36927927,217.5595061,473.3895774,1415.497241,0.451446446,1.377590281,0.011493986,136.0611256,849,1,Non-Joining
P1802,2025-01-07 08:18:00,Deposition,WAF66889,77.18749148,46.55384714,441.8206006,439.5227845,1680.775721,0.561223021,2.394203957,0.018099806,101.1435865,176,0,Joining
P1765,2025-01-07 08:18:00,Deposition,WAF82195,74.74018411,63.72888526,297.3255773,534.8873359,1286.092949,0.431823055,2.146044592,0.009154197,129.0367532,120,0,Joining
P1892,2025-01-07 08:18:00,Deposition,WAF13044,73.32824087,44.52664835,305.4160685,435.56472,1744.192371,0.576292094,2.595641833,0.004912485,91.99000573,395,0,Joining
P1225,2025-01-07 08:18:00,Deposition,WAF33363,78.63019397,52.97216693,308.9427362,686.1562288,1752.289427,0.503435353,2.114113695,0.010477113,106.315978,657,0,Joining
P1595,2025-01-07 08:18:00,Etching,WAF27085,69.61538441,42.9805079,317.4203609,414.4271658,1324.401997,0.543383101,2.131854335,0.007141504,135.522568,354,0,Joining
P1583,2025-01-07 08:18:00,Etching,WAF64697,78.87921974,49.35364454,324.7191967,411.5237472,1397.79793,0.505098172,1.10144497,0.005432955,122.1850427,781,1,Non-Joining
P1683,2025-01-07 08:18:00,Lithography,WAF41712,74.49632869,44.76266493,382.6226687,522.6383765,1425.381828,0.479991044,1.22689389,0.009008776,105.0015283,514,1,Non-Joining
P1928,2025-01-07 08:18:00,Lithography,WAF44754,72.17434314,58.61415841,354.8079031,495.6182324,1545.512445,0.462531825,2.545104824,0.006101881,104.948097,845,0,Joining
P1529,2025-01-07 08:18:00,Etching,WAF54156,71.98053174,59.21472929,425.1451168,395.0133383,1762.201203,0.560527149,1.847806702,0.013790445,129.5875678,336,1,Non-Joining
P1861,2025-01-07 08:19:00,Lithography,WAF52448,84.17000209,30.99529721,323.7824829,568.4795637,1500.631951,0.526028376,2.701614163,0.010841261,125.3856754,468,0,Joining
P1835,2025-01-07 08:19:00,Etching,WAF86369,71.98470085,56.88017721,249.5259743,347.0173375,1295.906349,0.502405375,1.541514442,0.006497767,124.8844119,531,0,Joining
P1942,2025-01-07 08:19:00,Lithography,WAF79142,71.4839656,42.19505578,330.074179,402.5674491,1532.825443,0.473751854,2.419751397,0.015401181,138.588534,384,0,Joining
P1209,2025-01-07 08:19:00,Lithography,WAF17488,68.84057877,47.01564704,270.0691538,687.8371042,1682.201117,0.45446432,2.932625093,0.013312622,111.480397,449,0,Joining
